State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,latitude,longitude,distance
JIGAWA,KAFIN HAUSA,KAFIN HAUSA,17-15-05-004,A/CHIROMA PRI. SCH.,291,999,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,80,0,111,8,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3436/ward/21394/pu/50250/50250-1677567618.pdf,12.2377721,9.904377,0.508079302
JIGAWA,KAFIN HAUSA,KAFIN HAUSA,17-15-05-006,VILLAGE CENTRE/DAWASA,327,1166,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,194,0,88,19,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50162/result_109051_1677579585_thumb.jpg,12.241259,9.9073986,0.508079302
JIGAWA,KAFIN HAUSA,KAFIN HAUSA,17-15-05-007,DUDUMA PRI. SCH.,100,230,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,70,0,20,5,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/05/pu/007/007-1677395478.pdf,12.2377721,9.904377,0.965327114
JIGAWA,KAFIN HAUSA,KAFIN HAUSA,17-15-05-008,GAFASA HARUNA PRI. SCH.,236,573,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,145,0,56,22,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50164/result_109053_1677585364_thumb.jpg,12.232103,9.9111046,0.965327114
JIGAWA,KAFIN HAUSA,KAFIN HAUSA,17-15-05-009,G/TURAWA PRI. SCH.,269,735,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,138,0,101,17,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50165/result_109054_1677580918_thumb.jpg,12.2377721,9.904377,0
JIGAWA,KAFIN HAUSA,KAFIN HAUSA,17-15-05-010,KARGUMAKA PRI. SCH.,143,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,56,0,76,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50166/result_109055_1677579771_thumb.jpg,12.2377721,9.904377,0
JIGAWA,KAFIN HAUSA,KAFIN HAUSA,17-15-05-011,KAZAN GALADIMA PRI. SCH.,275,786,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,129,1,123,19,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50167/result_109056_1677583382_thumb.jpg,12.2377721,9.904377,1.034121979
JIGAWA,KAFIN HAUSA,KAFIN HAUSA,17-15-05-012,KAFIN HAUSA GABAS  PRI. SCH.,487,1178,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,338,0,73,49,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50168/result_109057_1677588723_thumb.jpg,12.242572,9.912528,0.038788592
JIGAWA,KAFIN HAUSA,KAFIN HAUSA,17-15-05-013,KAFIN HAUSA YAMMA PRI. SCH.,320,1119,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,185,0,85,27,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50169/result_109058_1677594161_thumb.jpg,12.2422573,9.912374,5.9732083
JIGAWA,KAFIN HAUSA,KAFIN HAUSA,17-15-05-014,AGENCY FOR MASS EDU./ KAFIN HAUSA FADA,400,1233,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,260,0,95,16,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50170/result_109059_1677588520_thumb.jpg,12.189788,9.9241575,5.9732083
JIGAWA,KAFIN HAUSA,KAFIN HAUSA,17-15-05-015,KAFIN HAUSA KUDU PRI. SCH.,601,1451,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,159,0,96,19,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50171/result_109060_1677579375_thumb.jpg,12.2422573,9.912374,0.034473672
JIGAWA,KAFIN HAUSA,KAFIN HAUSA,17-15-05-016,KAFIN HAUSA  AREWA PRI. SCH.,375,1067,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,211,1,81,22,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50172/result_109061_1677584165_thumb.jpg,12.2419591,9.9124608,0.994194986
JIGAWA,KAFIN HAUSA,KAFIN HAUSA,17-15-05-017,KAMU GATAWA PRI. SCH.,205,483,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,88,0,97,13,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50173/result_109062_1677580806_thumb.jpg,12.2377721,9.904377,0
JIGAWA,KAFIN HAUSA,KAFIN HAUSA,17-15-05-019,MADAWA BELLO PRI. SCH.,72,173,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,35,0,34,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50175/result_109064_1677594036_thumb.jpg,12.2377721,9.904377,0
JIGAWA,KAFIN HAUSA,KAFIN HAUSA,17-15-05-020,MASASSADI PRI. SCH,238,625,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,115,0,119,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50176/result_109065_1677589006_thumb.jpg,12.2377721,9.904377,0
JIGAWA,KAFIN HAUSA,KAFIN HAUSA,17-15-05-021,TURAKAWA PRI. SCH.,283,719,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,115,0,106,48,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50177/result_109066_1677586351_thumb.jpg,12.2377721,9.904377,0
JIGAWA,KAFIN HAUSA,KAFIN HAUSA,17-15-05-022,TOYAWA PRI. SCH.,273,626,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,132,0,119,10,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50178/result_109067_1677589244_thumb.jpg,12.2377721,9.904377,79.90829406
JIGAWA,KAFIN HAUSA,KAFIN HAUSA,17-15-05-023,MADAKI/A PRI. SCH. PRI. SCH.,200,502,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,104,0,70,12,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/05/pu/023/023-1677384118.pdf,11.525573,9.806332,79.90829406
JIGAWA,KAFIN HAUSA,KAFIN HAUSA,17-15-05-024,YANDARMAN PRI. SCH.,430,1086,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,169,0,176,20,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50180/result_109069_1677580313_thumb.jpg,12.2377721,9.904377,12.44984015
JIGAWA,KAFIN HAUSA,KAFIN HAUSA,17-15-05-025,BAKIN KASUWA/KAFIN HAUSAKUDU,333,877,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,207,2,86,33,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3436/ward/21394/pu/50272/50272-1677531118.pdf,12.1647637,9.9912254,12.44984015
JIGAWA,KAFIN HAUSA,KAZALEWA,17-15-06-001,ABDALLAWA PRI. SCH,134,618,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,59,0,72,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50182/result_109082_1677542314_thumb.jpg,12.2377721,9.904377,2.017042215
JIGAWA,KAFIN HAUSA,KAZALEWA,17-15-06-002,VILLAGE CENTRE/ADUWA,137,282,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50183/result_109083_1677544535_thumb.jpg,12.2320842,9.8867518,2.017042215
JIGAWA,KAFIN HAUSA,KAZALEWA,17-15-06-003,ALIMAWA PRI. SCH.,233,404,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,113,0,95,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50184/result_109084_1677544725_thumb.jpg,12.2377721,9.904377,0
JIGAWA,KAFIN HAUSA,KAZALEWA,17-15-06-004,ATARU PRI. SCH.,184,353,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,115,0,59,10,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50185/result_109085_1677712938_thumb.jpg,12.2377721,9.904377,0
JIGAWA,KAFIN HAUSA,KAZALEWA,17-15-06-006,VILLAGE CENTRE/GANZARAWA,152,333,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,83,0,57,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50187/result_109087_1677579234_thumb.jpg,12.2377721,9.904377,0
JIGAWA,KAFIN HAUSA,KAZALEWA,17-15-06-007,GIWARE PRI. SCH.,154,293,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,89,0,57,6,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50188/result_109088_1677542700_thumb.jpg,12.2377721,9.904377,0
JIGAWA,KAFIN HAUSA,KAZALEWA,17-15-06-012,LAFIYAN MALAM PRI. SCH,45,230,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,23,0,20,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50193/result_109093_1677543724_thumb.jpg,12.2377721,9.904377,155.6688837
JIGAWA,KAFIN HAUSA,KAZALEWA,17-15-06-013,VILLAGE CENTRE/MARUWA,146,422,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,52,0,75,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50194/result_109094_1677579935_thumb.jpg,11.9825408,8.496543,0
JIGAWA,KAFIN HAUSA,KAZALEWA,17-15-06-014,VILLAGE CENTRE/MARUWA,146,422,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,77,0,48,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50194/result_109094_1677579935_thumb.jpg,11.9825408,8.496543,155.6688837
JIGAWA,KAFIN HAUSA,MAJAWA,17-15-07-001,ALHAJERI PRI. SCH. ALHAJERI,36,198,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,11,0,13,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/07/pu/001/001-1677380116.pdf,12.2377721,9.904377,0.508079302
JIGAWA,KAFIN HAUSA,MAJAWA,17-15-07-003,DUWAMERIN - ZANGOMA,243,646,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,124,0,115,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/07/pu/003/003-1677380573.pdf,12.241259,9.9073986,11.92637227
JIGAWA,KAFIN HAUSA,MAJAWA,17-15-07-004,VILLAGE CENTRE/GORAWA,107,239,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,49,0,52,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/07/pu/004/004-1677379363.pdf,12.1967404,10.0072414,12.07416927
JIGAWA,KAFIN HAUSA,MAJAWA,17-15-07-009,SHAKATO PRI. SCH.,361,821,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,157,0,185,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50204/result_109106_1677582470_thumb.jpg,12.2377721,9.904377,0.965327114
JIGAWA,KAFIN HAUSA,MAJAWA,17-15-07-010,VILLAGE CENTRE/SUSO,145,363,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,55,0,85,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/07/pu/010/010-1677378151.pdf,12.232103,9.9111046,0.965327114
JIGAWA,KAFIN HAUSA,MAJAWA,17-15-07-011,TUMBAI PRI. SCH.,111,312,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,44,0,64,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/07/pu/011/011-1677379030.pdf,12.2377721,9.904377,0
JIGAWA,KAFIN HAUSA,MAJAWA,17-15-07-012,WOLOYE PRI. SCH.,204,474,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,80,2,119,2,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/07/pu/012/012-1677377797.pdf,12.2377721,9.904377,0
JIGAWA,KAFIN HAUSA,MEZAN,17-15-08-001,ADUYA PRI. SCH.,223,707,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,105,0,118,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50209/result_109112_1677508807_thumb.jpg,12.2377721,9.904377,0.508079302
JIGAWA,KAFIN HAUSA,MEZAN,17-15-08-002,VILLAGE CENTRE BAGGAWO,95,331,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,55,1,25,13,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/08/pu/002/002-1677395316.pdf,12.241259,9.9073986,0.508079302
JIGAWA,KAFIN HAUSA,MEZAN,17-15-08-003,B/GANDU PRI. SCH.,214,481,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,134,0,76,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50211/result_109114_1677509712_thumb.jpg,12.2377721,9.904377,0
JIGAWA,KAFIN HAUSA,MEZAN,17-15-08-004,B/KARI PRI. SCH.,159,355,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,100,0,62,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50212/result_109115_1677508474_thumb.jpg,12.2377721,9.904377,0
JIGAWA,KAFIN HAUSA,MEZAN,17-15-08-006,GILADORI PRI. SCH,58,148,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,29,0,25,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50214/result_109117_1677509948_thumb.jpg,12.2377721,9.904377,0
JIGAWA,KAFIN HAUSA,MEZAN,17-15-08-007,GULUGULUN PRI. SCH.,256,666,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,99,4,56,63,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50215/result_109118_1677510032_thumb.jpg,12.2377721,9.904377,0.508079302
JIGAWA,KAFIN HAUSA,MEZAN,17-15-08-008,VILLAGE CENTRE/J/GABAS,314,682,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,119,2,134,45,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50216/result_109119_1677510104_thumb.jpg,12.241259,9.9073986,0.508079302
JIGAWA,KAFIN HAUSA,MEZAN,17-15-08-009,J/MEZAN PRI. SCH,162,395,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,92,1,51,15,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50217/result_109120_1677510200_thumb.jpg,12.2377721,9.904377,0
JIGAWA,KAFIN HAUSA,MEZAN,17-15-08-010,KARSHA PRI. SCH.,150,327,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,78,0,45,26,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50218/result_109121_1677510294_thumb.jpg,12.2377721,9.904377,29.25371089
JIGAWA,KAFIN HAUSA,MEZAN,17-15-08-011,KWATALO PRI. SCH.,355,873,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,138,0,36,144,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50219/result_109122_1677512893_thumb.jpg,12.3061196,10.1643697,28.83721681
JIGAWA,KAFIN HAUSA,MEZAN,17-15-08-012,VILLAGE CENTRE/M/KIRI,275,578,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,102,1,88,64,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50220/result_109123_1677513000_thumb.jpg,12.241259,9.9073986,0.508079302
JIGAWA,KAFIN HAUSA,MEZAN,17-15-08-013,MEZAN PRI. SCH.,315,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,194,0,111,6,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50221/result_109124_1677513119_thumb.jpg,12.2377721,9.904377,155.6688837
JIGAWA,KAFIN HAUSA,MEZAN,17-15-08-014,VILLAGE CENTRE/M/KWARI,173,497,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,98,2,26,36,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50222/result_109125_1677513305_thumb.jpg,11.9825408,8.496543,155.6688837
JIGAWA,KAFIN HAUSA,MEZAN,17-15-08-015,S/GIDA GABAS PRI. SCH.,277,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,71,2,135,57,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50223/result_109126_1677509341_thumb.jpg,12.2377721,9.904377,0
JIGAWA,KAFIN HAUSA,MEZAN,17-15-08-016,S/GIDA  YAMMA PRI. SCH.,272,736,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,127,1,80,35,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50224/result_109127_1677513498_thumb.jpg,12.2377721,9.904377,0
JIGAWA,KAFIN HAUSA,MEZAN,17-15-08-017,SATERI PRI. SCH.,135,284,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,71,0,58,6,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50225/result_109128_1677514567_thumb.jpg,12.2377721,9.904377,0.508079302
JIGAWA,KAFIN HAUSA,MEZAN,17-15-08-018,VILLAGE CENTRE/TAKAJI,192,450,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,113,3,43,30,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50226/result_109129_1677514714_thumb.jpg,12.241259,9.9073986,0
JIGAWA,KAFIN HAUSA,MEZAN,17-15-08-019,VILLAGE CENTRE/TAKAJI,192,450,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,76,0,65,10,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/50226/result_109129_1677514714_thumb.jpg,12.241259,9.9073986,0.508079302
JIGAWA,KAFIN HAUSA,RUBA,17-15-09-004,G/AMADU PRI. SCH.,93,272,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,53,0,37,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/09/pu/004/004-1677406242.pdf,12.2377721,9.904377,0
JIGAWA,KAFIN HAUSA,RUBA,17-15-09-007,KORE PRI. SCH.,205,654,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,89,0,111,2,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/09/pu/007/007-1677405882.pdf,12.2377721,9.904377,27.90529017
JIGAWA,KAFIN HAUSA,RUBA,17-15-09-008,JAJERI PRI. SCH.,145,296,TRUE,-1,TRUE,TRUE,FALSE,FALSE,UNKNOWN,57,0,84,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/09/pu/008/008-1677404014.pdf,12.4506066,10.040496,27.90529017
JIGAWA,KAFIN HAUSA,RUBA,17-15-09-015,SHARBI PRI. SCH.,207,400,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/09/pu/015/015-1677360078.pdf,12.2377721,9.904377,0
JIGAWA,KAFIN HAUSA,SARAWA,17-15-10-001,MATAKUWA PRI. SCH.,131,348,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,59,0,71,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/10/pu/001/001-1677394009.pdf,12.2377721,9.904377,0
JIGAWA,KAFIN HAUSA,SARAWA,17-15-10-002,KUTUNGUM PRI. SCH.,230,512,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,116,1,71,21,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/10/pu/002/002-1677395975.pdf,12.2377721,9.904377,0
JIGAWA,KAFIN HAUSA,SARAWA,17-15-10-004,AUTAKO PRI. SCH.,222,400,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,96,0,112,5,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/10/pu/004/004-1677395493.pdf,12.2377721,9.904377,0
JIGAWA,KAFIN HAUSA,SARAWA,17-15-10-005,FADAWA PRI. SCH.,55,581,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,19,0,28,3,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/10/pu/005/005-1677400475.pdf,12.2377721,9.904377,12.07416927
JIGAWA,KAFIN HAUSA,SARAWA,17-15-10-006,BARADUWA PRI. SCH.,148,552,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,53,0,89,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/10/pu/006/006-1677403041.pdf,12.1967404,10.0072414,12.07416927
JIGAWA,KAFIN HAUSA,SARAWA,17-15-10-007,KAUZAWA PRI. SCH.,387,754,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,128,0,210,30,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/10/pu/007/007-1677394696.pdf,12.2377721,9.904377,9043.820275
JIGAWA,KAFIN HAUSA,SARAWA,17-15-10-008,DISPENSARY/K/GALADIMA,251,459,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,109,0,110,30,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/10/pu/008/008-1677401870.pdf,43.6764472,-79.7463881,9043.820275
JIGAWA,KAFIN HAUSA,SARAWA,17-15-10-009,GATASHU PRI. SCH.,177,313,TRUE,-1,FALSE,FALSE,TRUE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/10/pu/009/009-1677399397.pdf,12.2377721,9.904377,0
JIGAWA,KAFIN HAUSA,SARAWA,17-15-10-010,SARAWA YAMMA PRI. SCH.,457,815,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,194,0,229,10,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/10/pu/010/010-1677394571.pdf,12.2377721,9.904377,0
JIGAWA,KAFIN HAUSA,SARAWA,17-15-10-011,AFIRZINA PRI. SCH.,296,590,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,104,0,184,6,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/10/pu/011/011-1677394220.pdf,12.2377721,9.904377,2.017042215
JIGAWA,KAFIN HAUSA,SARAWA,17-15-10-013,VILLAGE CENTRE/MALUMAWA,163,301,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,60,0,91,5,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/10/pu/013/013-1677394156.pdf,12.2320842,9.8867518,13.67158779
JIGAWA,KAFIN HAUSA,SARAWA,17-15-10-013,VILLAGE CENTRE/MALUMAWA,163,301,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,60,0,91,5,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/10/pu/013/013-1677394156.pdf,12.1967404,10.0072414,13.67158779
JIGAWA,KAFIN HAUSA,ZAGO,17-15-11-005,VILLAGE CENTRE/MALUMAWA,119,314,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,64,1,53,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/11/pu/005/005-1677401077.pdf,12.2320842,9.8867518,13.67158779
JIGAWA,KAFIN HAUSA,ZAGO,17-15-11-005,VILLAGE CENTRE/MALUMAWA,119,314,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,64,1,53,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/11/pu/005/005-1677401077.pdf,12.1967404,10.0072414,35.58769236
JIGAWA,KAFIN HAUSA,SARAWA,17-15-10-020,A/MAGAJI,117,691,TRUE,-1,TRUE,TRUE,TRUE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/10/pu/020/020-1677401521.pdf,11.9934345,9.7544509,136.8277537
JIGAWA,KAFIN HAUSA,SARAWA,17-15-10-021,K/FADA/MATAKUR,268,475,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,209,0,53,5,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/10/pu/021/021-1677399966.pdf,11.9825408,8.496543,79.71994346
JIGAWA,KAFIN HAUSA,SARAWA,17-15-10-022,K/FADA JODADE,188,415,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,30,0,138,5,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/10/pu/022/022-1677401559.pdf,11.7440589,9.1874121,99.16840017
JIGAWA,KAFIN HAUSA,SARAWA,17-15-10-023,K/FADA/KYARI,205,598,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,58,0,108,15,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/10/pu/023/023-1677393860.pdf,12.1647637,9.9912254,163.782573
JIGAWA,KAFIN HAUSA,SARAWA,17-15-10-024,K/FADA/ABEWA,305,524,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,121,1,168,13,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/10/pu/024/024-1677393450.pdf,11.9825408,8.496543,0
JIGAWA,KAFIN HAUSA,SARAWA,17-15-10-026,K/FADA/S/MAKERA,199,402,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,95,0,89,9,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/10/pu/026/026-1677394705.pdf,11.9825408,8.496543,0
JIGAWA,KAFIN HAUSA,SARAWA,17-15-10-027,G/MAIUNGUWA/TILORI,146,279,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,44,0,71,29,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/10/pu/027/027-1677397104.pdf,11.9825408,8.496543,155.6688837
JIGAWA,KAFIN HAUSA,SARAWA,17-15-10-029,ADARAUSHE PRI SCH,334,672,TRUE,-1,TRUE,TRUE,FALSE,FALSE,UNKNOWN,79,0,242,10,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/10/pu/029/029-1677403047.pdf,12.2377721,9.904377,0
JIGAWA,KAFIN HAUSA,SARAWA,17-15-10-030,MANABA PRI SCH,347,682,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,188,0,121,23,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/10/pu/030/030-1677399686.pdf,12.2377721,9.904377,27.89903322
